dataset	sample_ID	genes_1	genes_2	breakpoint1	breakpoint2	status	support_split	support_span	filters	source	duplicates	nb_sources
Heyer_2019	SRR7646942	VAPA	ZMYM2	18:9914335	13:19959958	FP	2	0	lowSupport	STAR_Fusion		1
Heyer_2019	SRR7646942	USP12	ZMYM2	13:27171592	13:19959958	FP	3	0	PASS	STAR_Fusion		1
Heyer_2019	SRR7646942	ANP32A;SPESP1	ZMYM2	15:68820698	13:19959958	FP	2	0	lowSupport	STAR_Fusion		1
Heyer_2019	SRR7646942	ASXL1	PML	20:32369123	15:74033156	FP	1	1	lowSupport	STAR_Fusion		3
Heyer_2019	SRR7646942	LINC00921;ZNF263	CREBBP	16:3263883	16:3851009	FP	3	0	PASS	STAR_Fusion		3
Heyer_2019	SRR7646942	HMOX2;NMRAL1	CREBBP	16:4476487	16:3731937	FP	2	0	lowSupport	STAR_Fusion		1
Heyer_2019	SRR7646942	BCL2	KDSR	18:63318082	18:63362868	FP	2	0	Readthrough;lowSupport	STAR_Fusion		1
Heyer_2019	SRR7646942	PPP1CB	TFRC	2:28752176	3:196077122	FP	1	3	PASS	STAR_Fusion		3
Heyer_2019	SRR7646942	PPP1CB	NSD1	2:28752176	5:177135087	FP	1	1	lowSupport	STAR_Fusion		1
Heyer_2019	SRR7646942	YPEL5	KAT6A	2:30147062	8:42049707	FP	2	1	PASS	STAR_Fusion		1
Heyer_2019	SRR7646942	YPEL5	CDK6	2:30147062	7:92833690	FP	1	2	PASS	STAR_Fusion		1
Heyer_2019	SRR7646942	ASXL1	EP300	20:32358832	22:41117187	FP	1	1	lowSupport	STAR_Fusion		1
Heyer_2019	SRR7646942	RUNX1	RUNX1T1	21:34859474	8:92017363	FP	10	3	PASS	STAR_Fusion	21:34859474->8:92017431	3
Heyer_2019	SRR7646942	intergenic	RUNX1	Y:1536921	21:34859578	FP	2	0	lowSupport	STAR_Fusion		1
Heyer_2019	SRR7646942	AC097634.4;FOXP1;FOXP1-AS1	TBL1XR1;TBL1XR1-AS1	3:71299820	3:177038434	FP	1	1	lowSupport	STAR_Fusion		3
Heyer_2019	SRR7646942	RNF168	TFRC	3:196502873	3:196077122	FP	2	1	PASS	STAR_Fusion		3
Heyer_2019	SRR7646942	UIMC1	NSD1	5:177006650	5:177135087	FP	2	0	lowSupport	STAR_Fusion		1
Heyer_2019	SRR7646942	DEK	AL157938.2;NUP214	6:18236452	9:131159383	FP	3	2	PASS	STAR_Fusion		3
Heyer_2019	SRR7646942	AL157938.2;NUP214	DEK	9:131164144	6:18258405	FP	1	1	lowSupport	STAR_Fusion		3
Heyer_2019	SRR7646942	IKZF1	CDK6	7:50327757	7:92671535	FP	1	2	PASS	STAR_Fusion		3
Heyer_2019	SRR7646942	HOOK3;RNF170	KAT6A	8:42897188	8:42049302	FP	3	0	PASS	STAR_Fusion		1
Heyer_2019	SRR7646942	SPIDR	KAT6A	8:47599196	8:42049707	FP	1	1	lowSupport	STAR_Fusion	8:47713641->8:42049707	3
Heyer_2019	SRR7646942	ST3GAL1	KAT6A	8:133571693	8:42049707	FP	2	0	lowSupport	STAR_Fusion		1
Heyer_2019	SRR7646948	EWSR1	FLI1	22:29292169	11:128805366	TP	41	0	PASS	STAR_Fusion		3
Heyer_2019	SRR7646951	SS18	SSX2	18:26032399	X:52700578	TP	314	0	PASS	STAR_Fusion		3
Heyer_2019	SRR7646951	PSPC1	ZMYM5	13:19730239	13:19835689	FP	3	0	inNormal	STAR_Fusion		1
Heyer_2019	SRR7646951	AC016907.2	ALK	2:30119768	2:29717697	FP	6	0	PASS	STAR_Fusion		1
Heyer_2019	SRR7646952	EWSR1	ERG	22:29292169	21:38391042	TP	15	0	PASS	STAR_Fusion		3
Heyer_2019	SRR7646955	EWSR1	FLI1	22:29287134	11:128781958	TP	253	0	PASS	STAR_Fusion		3
Heyer_2019	SRR7646955	AC242842.2;LINC00869	SEC22B3	1:149607554	1:148779001	FP	4	0	PASS	STAR_Fusion		1
Heyer_2019	SRR7646955	ZNRF3	EWSR1	22:28884066	22:29288606	FP	2	0	lowSupport	STAR_Fusion		3
Heyer_2019	SRR7646961	BCR	ABL1	NA	NA	FN	NA	NA		STAR_Fusion		0
Heyer_2019	SRR7646962	BCR	ABL1	22:23290413	9:130854064	TP	506	51	PASS	STAR_Fusion		4
Heyer_2019	SRR7646962	DDX3X	MLLT10	X:41342836	10:21586294	FP	2	0	lowSupport	STAR_Fusion		3
Heyer_2019	SRR7646962	PSPC1	ZMYM2	13:19782386	13:19959958	FP	2	0	lowSupport	STAR_Fusion		1
Heyer_2019	SRR7646962	RARA	RNF213	17:40331396	17:80287815	FP	1	1	lowSupport	STAR_Fusion		1
Heyer_2019	SRR7646962	RUNX1	RUNX1T1	21:34859474	8:92017363	FP	4	1	PASS	STAR_Fusion		3
Heyer_2019	SRR7646962	RUNX1	ERG	21:35048842	21:38403709	FP	1	1	lowSupport	STAR_Fusion		1
Heyer_2019	SRR7646962	ABL1	BCR	9:130835525	22:23292541	FP	86	7	PASS	STAR_Fusion	9:130714455->22:23292541	3
Heyer_2019	SRR7646962	AC072022.2;BCL6	LPP	3:187745410	3:188484592	FP	1	1	lowSupport	STAR_Fusion		1
Heyer_2019	SRR7646962	IKZF1	TRIM61	7:50327757	4:164976825	FP	2	0	lowSupport	STAR_Fusion		3
Heyer_2019	SRR7646963	BCR	ABL1	22:23290413	9:130854064	TP	700	84	PASS	STAR_Fusion		4
Heyer_2019	SRR7646963	LAPTM5	CREBBP	1:30757659	16:3851009	FP	2	0	lowSupport	STAR_Fusion		1
Heyer_2019	SRR7646963	SRGN	PICALM	10:69088236	11:86031611	FP	2	0	lowSupport	STAR_Fusion		1
Heyer_2019	SRR7646963	CCND3	ZBTB16	6:42048501	11:114063211	FP	1	1	lowSupport	STAR_Fusion		1
Heyer_2019	SRR7646963	ETV6	MN1	12:11752579	22:27751096	FP	2	0	lowSupport	STAR_Fusion		1
Heyer_2019	SRR7646963	CPSF6	IGHV3-29	12:69262562	14:106356453	FP	3	0	IG	STAR_Fusion		3
Heyer_2019	SRR7646963	PSPC1	ZMYM2	13:19782386	13:19959958	FP	2	0	lowSupport	STAR_Fusion		1
Heyer_2019	SRR7646963	AC244502.1;TRDV2	TRAC	14:22422881	14:22547506	FP	5	0	PASS	STAR_Fusion		1
Heyer_2019	SRR7646963	HIP1	NIN	7:75581237	14:50806818	FP	1	1	lowSupport	STAR_Fusion		3
Heyer_2019	SRR7646963	AC097634.4;FOXP1;FOXP1-AS1	FUS	3:71299820	16:31188325	FP	1	2	PASS	STAR_Fusion		1
Heyer_2019	SRR7646963	HSPA12B	KDSR	20:3750907	18:63362868	FP	2	0	lowSupport	STAR_Fusion		1
Heyer_2019	SRR7646963	LENG8	PPP1CB	19:54449306	2:28776851	FP	1	1	lowSupport	STAR_Fusion		1
Heyer_2019	SRR7646963	YPEL5	PPP1CB	2:30147062	2:28776851	FP	1	1	lowSupport	STAR_Fusion		1
Heyer_2019	SRR7646963	RUNX1	AC097634.4;FOXP1	21:34859474	3:71112637	FP	1	2	PASS	STAR_Fusion		3
Heyer_2019	SRR7646963	RUNX1	RUNX1T1	21:34859474	8:92017363	FP	9	2	PASS	STAR_Fusion		3
Heyer_2019	SRR7646963	ABL1	BCR	9:130714455	22:23292541	FP	81	3	PASS	STAR_Fusion		4
Heyer_2019	SRR7646963	EIF4A2	CMC4;MTCP1	3:186787882	X:155064033	FP	1	1	lowSupport	STAR_Fusion		1
Heyer_2019	SRR7646963	LPP	BCL6	3:188760282	3:187734907	FP	1	1	lowSupport	STAR_Fusion		1
Heyer_2019	SRR7646963	AC072022.2;BCL6	LPP	3:187745410	3:188484592	FP	1	2	PASS	STAR_Fusion		1
Heyer_2019	SRR7646963	UIMC1	NSD1	5:177006650	5:177135087	FP	2	0	lowSupport	STAR_Fusion		1
Heyer_2019	SRR7646963	KAT6A	PCM1	8:41987455	8:17972329	FP	1	1	lowSupport	STAR_Fusion		1
Heyer_2019	SRR7646963	CSGALNACT1	NSD3	8:19601771	8:38348215	FP	1	1	lowSupport	STAR_Fusion		3
Heyer_2019	SRR7646963	HOOK3;RNF170	KAT6A	8:42897188	8:42049707	FP	2	0	lowSupport	STAR_Fusion		1
Heyer_2019	SRR7646965	BCR	ABL1	22:23289621	9:130854064	TP	340	60	PASS	STAR_Fusion		5
Heyer_2019	SRR7646965	ABL1	STMN1	9:130714455	1:25904738	FP	2	1	PASS	STAR_Fusion	9:130714455->1:25901682,9:130714455->1:25903813	3
Heyer_2019	SRR7646965	P2RY8	DDX6	X:1536921	11:118781184	FP	1	1	lowSupport	STAR_Fusion		1
Heyer_2019	SRR7646965	intergenic	DDX6	Y:1536921	11:118781184	FP	1	1	lowSupport	STAR_Fusion		1
Heyer_2019	SRR7646965	MN1	ETV6	22:27796763	12:11839140	FP	4	1	PASS	STAR_Fusion		3
Heyer_2019	SRR7646965	RNF213	PRPF8	17:80351803	17:1662153	FP	1	3	PASS	STAR_Fusion		1
Heyer_2019	SRR7646965	RUNX1	RUNX1T1	21:34859474	8:92017363	FP	6	0	s0_LowEvidence	STAR_Fusion		4
Heyer_2019	SRR7646965	AC072022.2;BCL6	LPP	3:187745410	3:188406112	FP	1	1	lowSupport	STAR_Fusion		1
Heyer_2019	SRR7646965	AL157938.2;NUP214	DEK	9:131151894	6:18226242	FP	2	1	PASS	STAR_Fusion		3
Heyer_2019	SRR7646966	MYC	IGH	NA	NA	FN	NA	NA		STAR_Fusion		0
Heyer_2019	SRR7646966	RNA5SP389	RNA5SP358	14:106636755	12:38161494	FP	12	0	PASS	STAR_Fusion		1
Heyer_2019	SRR7646966	IGHG1	MYC	14:105743070	8:127735873	FP	12	2	IG	STAR_Fusion		1
Heyer_2019	SRR7646966	MYC	intergenic	8:127735819	14:105859656	FP	29	6	PASS	STAR_Fusion	8:127735819->14:105859215	1
Heyer_2019	SRR7646966	intergenic	MYC	14:105859621	8:127735823	FP	17	3	PASS	STAR_Fusion		1
Heyer_2019	SRR7646966	IGHJ6	CASC11	14:105863198	8:127733959	FP	16	0	IG;s0_LowEvidence	STAR_Fusion		4
Heyer_2019	SRR7646966	NCOA2	TRAM1	8:70403700	8:70596321	FP	8	0	PASS	STAR_Fusion		3
Heyer_2019	SRR7646967	MYC	IGH	NA	NA	FN	NA	NA		STAR_Fusion		0
Heyer_2019	SRR7646967	intergenic	MYC	14:105858944	8:127736071	FP	23	2	PASS	STAR_Fusion		4
Heyer_2019	SRR7646967	MYC	intergenic	8:127736068	14:105858960	FP	34	0	PASS	STAR_Fusion	8:127736068->14:105859401	1
Heyer_2019	SRR7646967	IGHJ6	CASC11	14:105863198	8:127733959	FP	48	0	IG;s0_LowEvidence	STAR_Fusion		4
Heyer_2019	SRR7646882	TCF3	PBX1	19:1619111	1:164792494	TP	219	16	PASS	Arriba		4
Heyer_2019	SRR7646882	TPM3	FP671120.4	1:154157002	21:8254738	FP	0	7	Imprecise	Arriba		1
Heyer_2019	SRR7646882	intergenic	PBX1	21:8438574	1:164812917	FP	1	5	PASS	Arriba		1
Heyer_2019	SRR7646882	PBX1	TCF3	1:164821626	19:1632405	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646882	PBX1	NUP214	1:164847162	9:131128340	FP	0	4	Imprecise	Arriba		1
Heyer_2019	SRR7646882	PBX1	MSI2	1:164847469	17:57265950	FP	0	4	Imprecise	Arriba		1
Heyer_2019	SRR7646882	PBX1	intergenic	1:164849263	21:8441505	FP	1	4	PASS	Arriba		1
Heyer_2019	SRR7646882	PBX1	NAMPT	1:164849275	7:106277113	FP	0	9	Imprecise	Arriba		1
Heyer_2019	SRR7646882	PBX1	TFRC	1:164849685	3:196075248	FP	0	6	Imprecise	Arriba		1
Heyer_2019	SRR7646882	DDX3X	MLLT10	X:41342836	10:21586294	FP	2	1	PASS	Arriba	X:41342653->10:21586294	3
Heyer_2019	SRR7646882	KAT6B	KAT6A	10:74843478	8:42049707	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646882	NUP98	FP671120.1	11:3675870	21:8215462	FP	0	10	Imprecise	Arriba		1
Heyer_2019	SRR7646882	AP002490.1;NUMA1	KAT6A	11:72018183	8:41943979	FP	1	2	PASS	Arriba		3
Heyer_2019	SRR7646882	PICALM	FP671120.1	11:85957824	21:8213934	FP	0	15	Imprecise	Arriba		1
Heyer_2019	SRR7646882	PICALM	NAMPT	11:85957830	7:106276200	FP	0	9	Imprecise	Arriba		1
Heyer_2019	SRR7646882	NAMPT	PICALM	7:106249470	11:86022370	FP	0	9	Imprecise	Arriba		1
Heyer_2019	SRR7646882	NAMPT	PAFAH1B2	7:106261588	11:117171622	FP	1	2	PASS	Arriba		3
Heyer_2019	SRR7646882	PCSK7;TAGLN	FP671120.1	11:117204388	21:8215455	FP	1	7	PASS	Arriba		1
Heyer_2019	SRR7646882	AL035658.1;EP300	AP001267.5;KMT2A	22:41173660	11:118448141	FP	0	4	Imprecise	Arriba		1
Heyer_2019	SRR7646882	intergenic	AP001267.5;KMT2A	21:8254304	11:118471825	FP	1	4	PASS	Arriba		1
Heyer_2019	SRR7646882	MSI2	AP001267.5;KMT2A	17:57682770	11:118473780	FP	0	5	Imprecise	Arriba		1
Heyer_2019	SRR7646882	NAMPT	KMT2A	7:106253050	11:118488660	FP	0	8	Imprecise	Arriba		1
Heyer_2019	SRR7646882	KMT2A	NCOA2	11:118503516	8:70126926	FP	0	4	Imprecise	Arriba		1
Heyer_2019	SRR7646882	AC124319.2;RNF213	KMT2A	17:80390144	11:118505687	FP	0	5	Imprecise	Arriba		1
Heyer_2019	SRR7646882	AP001267.3;KMT2A	intergenic	11:118525914	21:8444887	FP	0	5	Imprecise	Arriba		1
Heyer_2019	SRR7646882	AP002954.1;DDX6	MSI2	11:118749559	17:57627611	FP	0	4	Imprecise	Arriba		1
Heyer_2019	SRR7646882	AP002954.1;DDX6	EWSR1	11:118750054	22:29288899	FP	0	5	Imprecise	Arriba		1
Heyer_2019	SRR7646882	DDX6	FP671120.1	11:118751814	21:8213943	FP	1	7	PASS	Arriba		1
Heyer_2019	SRR7646882	ETS1	FP671120.1	11:128460397	21:8215619	FP	0	9	Imprecise	Arriba		1
Heyer_2019	SRR7646882	FLI1	FP671120.1	11:128811431	21:8213897	FP	1	10	PASS	Arriba		1
Heyer_2019	SRR7646882	FLI1	FP671120.4	11:128811746	21:8254746	FP	0	7	Imprecise	Arriba		1
Heyer_2019	SRR7646882	MLXIP	BCL7A	12:122079266	12:122030700	FP	1	1	lowSupport	Arriba		3
Heyer_2019	SRR7646882	ZMYM2	ZMYM5	13:20083776	13:19852190	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646882	ZMYM2	NAMPT	13:20083023	7:106276465	FP	0	7	Imprecise	Arriba		1
Heyer_2019	SRR7646882	NIN	FP671120.1	14:50719992	21:8213914	FP	1	8	PASS	Arriba		1
Heyer_2019	SRR7646882	NIN	MSI2	14:50720199	17:57263385	FP	0	5	Imprecise	Arriba		1
Heyer_2019	SRR7646882	NIN	CDK6	14:50720673	7:92612259	FP	0	6	Imprecise	Arriba		1
Heyer_2019	SRR7646882	NIN	FUS	14:50721444	16:31185513	FP	0	9	Imprecise	Arriba		1
Heyer_2019	SRR7646882	NIN	NAMPT	14:50722169	7:106275719	FP	0	7	Imprecise	Arriba		1
Heyer_2019	SRR7646882	NIN	TFRC	14:50722523	3:196075206	FP	0	5	Imprecise	Arriba		1
Heyer_2019	SRR7646882	FP671120.1	AC133065.1;CIITA	21:8216659	16:10875281	FP	1	5	PASS	Arriba		1
Heyer_2019	SRR7646882	CIITA	EWSR1	16:10904812	22:29292137	FP	1	3	PASS	Arriba		3
Heyer_2019	SRR7646882	FUS	EWSR1	16:31187076	22:29277580	FP	0	5	Imprecise	Arriba		1
Heyer_2019	SRR7646882	EVI2B;NF1	CDK6	17:31304153	7:92614828	FP	0	13	Imprecise	Arriba		1
Heyer_2019	SRR7646882	NAMPT	MSI2	7:106253073	17:57257530	FP	0	9	Imprecise	Arriba		1
Heyer_2019	SRR7646882	FP671120.1	MSI2	21:8216768	17:57258325	FP	1	7	PASS	Arriba		1
Heyer_2019	SRR7646882	CDK6	MSI2	7:92606915	17:57265302	FP	0	7	Imprecise	Arriba		1
Heyer_2019	SRR7646882	KAT6A	MSI2	8:41931001	17:57265978	FP	0	4	Imprecise	Arriba		1
Heyer_2019	SRR7646882	MSI2	CDK6	17:57267897	7:92725636	FP	0	5	Imprecise	Arriba		1
Heyer_2019	SRR7646882	MSI2	FP671120.1	17:57286048	21:8215749	FP	1	5	PASS	Arriba		1
Heyer_2019	SRR7646882	PCM1	MSI2	8:17962099	17:57631635	FP	0	4	Imprecise	Arriba		1
Heyer_2019	SRR7646882	MSI2	TBL1XR1	17:57684615	3:177079569	FP	0	6	Imprecise	Arriba		1
Heyer_2019	SRR7646882	CLTC;PTRH2	CDK6	17:59694406	7:92615279	FP	0	8	Imprecise	Arriba		1
Heyer_2019	SRR7646882	CLTC;PTRH2	intergenic	17:59694755	21:8441586	FP	1	6	PASS	Arriba		1
Heyer_2019	SRR7646882	NAMPT	AC005837.2;MFSD11;SRSF2	7:106250824	17:76736318	FP	0	8	Imprecise	Arriba		1
Heyer_2019	SRR7646882	FP671120.1	RNF213	21:8216931	17:80295534	FP	1	9	PASS	Arriba		1
Heyer_2019	SRR7646882	AC124319.2;RNF213	NAMPT	17:80394214	7:106261680	FP	0	11	Imprecise	Arriba		1
Heyer_2019	SRR7646882	NAMPT	SF3B1	7:106250801	2:197418555	FP	0	8	Imprecise	Arriba		1
Heyer_2019	SRR7646882	NAMPT	FP671120.1	7:106253063	21:8213919	FP	1	17	PASS	Arriba		1
Heyer_2019	SRR7646882	IKZF1	FP671120.1	7:50404032	21:8215400	FP	1	7	PASS	Arriba		1
Heyer_2019	SRR7646882	EIF4A2	FP671120.1	3:186788794	21:8215476	FP	0	10	Imprecise	Arriba		1
Heyer_2019	SRR7646882	PAX5	FP671120.1	9:36833918	21:8215596	FP	1	7	PASS	Arriba		1
Heyer_2019	SRR7646882	KAT6A	FP671120.1	8:41931976	21:8215615	FP	0	13	Imprecise	Arriba		1
Heyer_2019	SRR7646882	FP671120.1	IKZF1	21:8215791	7:50369470	FP	0	8	Imprecise	Arriba		1
Heyer_2019	SRR7646882	FP671120.1	EWSR1	21:8215986	22:29277573	FP	1	7	PASS	Arriba		1
Heyer_2019	SRR7646882	FP671120.1	NAMPT	21:8216800	7:106284907	FP	1	19	PASS	Arriba		1
Heyer_2019	SRR7646882	EIF4A2	FP671120.4	3:186789386	21:8254642	FP	0	8	Imprecise	Arriba		1
Heyer_2019	SRR7646882	NAMPT	FP671120.4	7:106253035	21:8254827	FP	1	15	PASS	Arriba		1
Heyer_2019	SRR7646882	TFRC	intergenic	3:196050148	21:8441187	FP	0	6	Imprecise	Arriba		1
Heyer_2019	SRR7646882	CDK6	intergenic	7:92605450	21:8441485	FP	0	8	Imprecise	Arriba		1
Heyer_2019	SRR7646882	FOXP1	intergenic	3:70957418	21:8444957	FP	0	4	Imprecise	Arriba		1
Heyer_2019	SRR7646882	NSD1	RUNX1	5:177298585	21:34821602	FP	0	4	Imprecise	Arriba		1
Heyer_2019	SRR7646882	RUNX1	RUNX1T1	21:34859474	8:92017363	FP	19	2	PASS	Arriba	21:34859474->8:92017431	3
Heyer_2019	SRR7646882	ERG	RUNX1	21:38498363	21:34859578	FP	1	1	lowSupport	Arriba		3
Heyer_2019	SRR7646882	RUNX1	NAMPT	21:34892925	7:106254504	FP	1	4	PASS	Arriba		3
Heyer_2019	SRR7646882	KAT6A	EWSR1	8:41934282	22:29272240	FP	0	5	Imprecise	Arriba		1
Heyer_2019	SRR7646882	CDK6	EWSR1	7:92605527	22:29282512	FP	0	6	Imprecise	Arriba		1
Heyer_2019	SRR7646882	PCM1	EP300	8:17993527	22:41137670	FP	0	4	Imprecise	Arriba		1
Heyer_2019	SRR7646882	NAMPT	EP300	7:106249710	22:41149861	FP	0	7	Imprecise	Arriba		1
Heyer_2019	SRR7646882	EIF4A2	NAMPT	3:186789480	7:106276200	FP	0	7	Imprecise	Arriba		1
Heyer_2019	SRR7646882	KAT6A	LPP	8:41934121	3:188406215	FP	0	4	Imprecise	Arriba		1
Heyer_2019	SRR7646882	TFRC	RAP1GDS1	3:196072003	4:98441990	FP	1	1	lowSupport	Arriba		3
Heyer_2019	SRR7646882	AC058822.1;FIP1L1	AC058822.1;CHIC2	4:53428183	4:54049305	FP	2	0	Inner;lowSupport	Arriba		1
Heyer_2019	SRR7646882	NSD1	CDK6	5:177295539	7:92614714	FP	0	4	Imprecise	Arriba		1
Heyer_2019	SRR7646882	DEK	AL157938.2;NUP214	6:18236452	9:131159383	FP	3	2	PASS	Arriba		3
Heyer_2019	SRR7646882	NAMPT	IKZF1	7:106249221	7:50367894	FP	0	8	Imprecise	Arriba		1
Heyer_2019	SRR7646882	IKZF1	NAMPT	7:50403351	7:106276778	FP	0	7	Imprecise	Arriba		1
Heyer_2019	SRR7646882	NAMPT	CDK6	7:106250997	7:92614547	FP	0	13	Imprecise	Arriba		1
Heyer_2019	SRR7646882	KAT6A	CDK6	8:41931301	7:92833658	FP	0	5	Imprecise	Arriba		1
Heyer_2019	SRR7646882	PAX5	NAMPT	9:36834642	7:106274840	FP	0	11	Imprecise	Arriba		1
Heyer_2019	SRR7646882	HOOK3;RNF170	KAT6A	8:42897188	8:42049302	FP	1	0	lowSupport	Arriba	8:42897188->8:42049707	1
Heyer_2019	SRR7646882	IKBKB	KAT6A	8:42272205	8:42049707	FP	2	0	lowSupport	Arriba		3
Heyer_2019	SRR7646882	SNAPC3	PSIP1	9:15461805	9:15474237	FP	1	1	inNormal;lowSupport	Arriba		3
Heyer_2019	SRR7646883	AFF1	MYC	4:87047594	8:127738251	TP	111	18	PASS	Arriba	4:87047594->8:127738248,4:87007424->8:127738248,4:87047594->8:127736441,4:86948571->8:127738248,4:87007424->8:127738251	3
Heyer_2019	SRR7646883	KMT2A	AFF1	11:118484314	4:87084120	TP	52	6	PASS	Arriba	11:118484314->4:87084123	4
Heyer_2019	SRR7646883	DHX9	BCL7A	1:182839456	12:122030700	FP	2	0	lowSupport	Arriba		1
Heyer_2019	SRR7646883	OSBPL5	BCL7A	11:3126473	12:122030700	FP	1	0	lowSupport	Arriba	11:3165216->12:122030700	1
Heyer_2019	SRR7646883	AP002954.1;DDX6	FP671120.1	11:118749491	21:8215726	FP	0	9	Imprecise	Arriba		1
Heyer_2019	SRR7646883	MEIS1	ETV6	2:66464220	12:11752450	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646883	NIN	ATXN7L3B	14:50738215	12:74538862	FP	0	2	Imprecise;lowSupport	Arriba		1
Heyer_2019	SRR7646883	SRSF9	BCL7A	12:120469422	12:122030700	FP	2	0	lowSupport	Arriba		1
Heyer_2019	SRR7646883	MLXIP	BCL7A	12:122079266	12:122030700	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646883	MAD1L1	BCL7A	7:2149152	12:122030700	FP	1	0	lowSupport	Arriba	7:2069194->12:122030700	1
Heyer_2019	SRR7646883	TTYH3	BCL7A	7:2632278	12:122030700	FP	5	0	PASS	Arriba		1
Heyer_2019	SRR7646883	FBRSL1	BCL7A	12:132560230	12:122030700	FP	2	0	lowSupport	Arriba		1
Heyer_2019	SRR7646883	CSNK1G2	BCL7A	19:1941418	12:122030700	FP	1	0	lowSupport	Arriba	19:1969959->12:122030700	1
Heyer_2019	SRR7646883	FP236383.1	BCL7A	21:8384098	12:122030700	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646883	GRAMD4	BCL7A	22:46675552	12:122030700	FP	1	0	lowSupport	Arriba	22:46674750->12:122030700	1
Heyer_2019	SRR7646883	SLC12A7	BCL7A	5:1111868	12:122030700	FP	3	0	PASS	Arriba	5:1093533->12:122030700	1
Heyer_2019	SRR7646883	GPSM1	BCL7A	9:136340993	12:122030700	FP	1	0	lowSupport	Arriba	9:136348767->12:122030700	1
Heyer_2019	SRR7646883	FNBP1	ZMYM2	9:130042952	13:19959958	FP	2	0	lowSupport	Arriba		3
Heyer_2019	SRR7646883	CORO7;CORO7-PAM16	CREBBP	16:4416459	16:3851009	FP	2	0	lowSupport	Arriba		3
Heyer_2019	SRR7646883	TBCD	CBFA2T3	17:82929500	16:88892485	FP	2	0	lowSupport	Arriba		3
Heyer_2019	SRR7646883	PCM1	PFN1	8:17967235	17:4946801	FP	0	2	Imprecise;lowSupport	Arriba		1
Heyer_2019	SRR7646883	RNF213	ENO3;PFN1	17:80346936	17:4948349	FP	0	2	Imprecise;lowSupport	Arriba		1
Heyer_2019	SRR7646883	SLC16A3	RARA	17:82229106	17:40330857	FP	0	0	Imprecise;lowSupport	Arriba		1
Heyer_2019	SRR7646883	SLC16A3	AC080112.3;RARA	17:82229106	17:40348316	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646883	MSI2	FP671120.1	17:57679614	21:8215578	FP	1	8	PASS	Arriba		1
Heyer_2019	SRR7646883	FP671120.1	TPM4	21:8215717	19:16080742	FP	1	8	PASS	Arriba		1
Heyer_2019	SRR7646883	TPM4	FP236383.3	19:16102603	21:8438282	FP	0	8	Imprecise	Arriba		1
Heyer_2019	SRR7646883	TPM4	FP671120.1	19:16102836	21:8214957	FP	1	10	PASS	Arriba		1
Heyer_2019	SRR7646883	YPEL5	BCL11A	2:30147062	2:60546300	FP	4	1	PASS	Arriba		3
Heyer_2019	SRR7646883	PPP4R3B	BCL11A	2:55617144	2:60462424	FP	3	0	PASS	Arriba	2:55615451->2:60462424	3
Heyer_2019	SRR7646883	CDK6	LRRFIP1	7:92725626	2:237772081	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646883	CDK6	FP671120.1	7:92606372	21:8214955	FP	1	28	PASS	Arriba		1
Heyer_2019	SRR7646883	RUNX1	FP671120.1	21:34788331	21:8215465	FP	0	11	Imprecise	Arriba		1
Heyer_2019	SRR7646883	FP671120.1	CDK6	21:8218818	7:92671471	FP	1	25	PASS	Arriba		1
Heyer_2019	SRR7646883	BCR	intergenic	22:23315787	21:8252043	FP	1	3	PASS	Arriba		1
Heyer_2019	SRR7646883	CDK6	intergenic	7:92605709	21:8254471	FP	0	16	Imprecise	Arriba		1
Heyer_2019	SRR7646883	FP671120.4	CDK6	21:8255205	7:92614622	FP	1	6	PASS	Arriba		1
Heyer_2019	SRR7646883	IKZF1	intergenic	7:50401771	21:8258398	FP	0	4	Imprecise	Arriba		1
Heyer_2019	SRR7646883	AC097634.4;FOXP1	RYBP	3:71493426	3:72379427	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646883	RYBP	AC097634.4;FOXP1	3:72446496	3:71493555	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646883	RNF4	NSD2	4:2490502	4:1900626	FP	1	1	lowSupport	Arriba		3
Heyer_2019	SRR7646883	FBXL5	JAK2	4:15630666	9:5021963	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646883	AC058822.1;CHIC2	AC058822.1;FIP1L1	4:54064182	4:53399730	FP	1	0	Inner;lowSupport	Arriba		1
Heyer_2019	SRR7646883	AC058822.1;FIP1L1	AC058822.1;CHIC2	4:53399839	4:54049305	FP	1	0	Inner;lowSupport	Arriba		1
Heyer_2019	SRR7646890	TMPRSS2	ERG	21:41508081	21:38445621	TP	126	1	PASS	Arriba	21:41507950->21:38445621,21:41508081->21:38474121,21:41506445->21:38445621,21:41506445->21:38423561,21:41508081->21:38423561	4
Heyer_2019	SRR7646890	XPR1	COP1	1:180863874	1:176085890	FP	2	0	lowSupport	Arriba		1
